oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,action_code,Check,action_code,B33,action_code,B66,action_code,B130,action_code,AI,flop
6.82339,0.48174,9.07658,0.51826,0.858427347,1.06142816,X,0.52114,R5.45,0.47549,R10.9,0.00337,R21.45,0,RAI,0,8h3h2h
6.92903,0.4871,8.97095,0.5129,0.8621252395,1.060038901,X,0.31439,R5.45,0.29709,R10.9,0.38853,R21.45,0,RAI,0,8h3d2h
6.88674,0.4866,9.01326,0.5134,0.8577439056,1.064001082,X,0.30946,R5.45,0.27239,R10.9,0.41815,R21.45,0,RAI,0,8h3h2d
7.00639,0.4883,8.89347,0.5117,0.8696082459,1.05334805,X,0.33108,R5.45,0.40128,R10.9,0.26764,R21.45,0,RAI,0,8d3h2h
6.60982,0.48558,9.29045,0.51442,0.8249827979,1.094548445,X,0.3076,R5.45,0.02576,R10.9,0.66664,R21.45,0,RAI,0,8h3d2c
5.21947,0.46481,10.681,0.53519,0.6805608899,1.209535947,X,0.12036,R5.45,0.22933,R10.9,0.65031,R21.45,0,RAI,0,8h3h3d
4.66635,0.46192,11.2334,0.53808,0.6122469005,1.265264245,X,0.09581,R5.45,0.26839,R10.9,0.6358,R21.45,0,RAI,0,8h3d3c
6.94868,0.48667,8.95144,0.51333,0.865334061,1.056847495,X,0.55266,R5.45,0.44552,R10.9,0.00182,R21.45,0,RAI,0,8h4h2h
7.2294,0.49354,8.67063,0.50646,0.8877608175,1.037579954,X,0.35926,R5.45,0.23089,R10.9,0.40986,R21.45,0,RAI,0,8h4h2d
7.33069,0.49515,8.56942,0.50485,0.8972720124,1.028738853,X,0.39327,R5.45,0.35061,R10.9,0.25612,R21.45,0,RAI,0,8d4h2h
7.27574,0.49406,8.62418,0.50594,0.8925109088,1.033082076,X,0.37366,R5.45,0.31223,R10.9,0.3141,R21.45,0,RAI,0,8h4d2h
7.04359,0.4931,8.85663,0.5069,0.8657153872,1.058917856,X,0.33843,R5.45,0.01848,R10.9,0.64309,R21.45,0,RAI,0,8h4d2c
6.81787,0.48489,9.08175,0.51511,0.8521607768,1.068527244,X,0.51318,R5.45,0.48303,R10.9,0.00379,R21.45,0,RAI,0,8h4h3h
7.1941,0.49376,8.70604,0.50624,0.8830323716,1.04227007,X,0.34838,R5.45,0.29584,R10.9,0.35578,R21.45,0,RAI,0,8h4d3h
7.18685,0.49377,8.71318,0.50623,0.8821246087,1.043145396,X,0.34417,R5.45,0.23587,R10.9,0.41995,R21.45,0,RAI,0,8h4h3d
7.2614,0.49492,8.63871,0.50508,0.889204063,1.036584698,X,0.36406,R5.45,0.33998,R10.9,0.29597,R21.45,0,RAI,0,8d4h3h
6.99692,0.49343,8.90339,0.50657,0.859404118,1.065202064,X,0.33071,R5.45,0.0179,R10.9,0.65139,R21.45,0,RAI,0,8h4d3c
5.84921,0.46911,10.0504,0.53089,0.7556810847,1.147347194,X,0.1147,R5.45,0.29943,R10.9,0.58587,R21.45,0,RAI,0,8h4h4d
5.36151,0.4667,10.5387,0.5333,0.6962502603,1.197649898,X,0.09396,R5.45,0.25555,R10.9,0.65049,R21.45,0,RAI,0,8h4d4c
6.87761,0.48771,9.02258,0.51229,0.8546571975,1.067409159,X,0.51009,R5.45,0.48667,R10.9,0.00323,R21.45,0,RAI,0,8h5h2h
7.29874,0.49816,8.60135,0.50184,0.887963444,1.038765212,X,0.37548,R5.45,0.30419,R10.9,0.32034,R21.45,0,RAI,0,8d5h2h
7.28139,0.49766,8.61848,0.50234,0.8867426865,1.039797916,X,0.36619,R5.45,0.30261,R10.9,0.33121,R21.45,0,RAI,0,8h5d2h
7.19462,0.49659,8.70553,0.50341,0.8780635814,1.048067992,X,0.34999,R5.45,0.16954,R10.9,0.48047,R21.45,0,RAI,0,8h5h2d
7.05195,0.49721,8.84819,0.50279,0.8595782691,1.066556585,X,0.34194,R5.45,0.01533,R10.9,0.64273,R21.45,0,RAI,0,8h5d2c
6.74311,0.48589,9.15672,0.51411,0.8410820213,1.079443516,X,0.46515,R5.45,0.53172,R10.9,0.00314,R21.45,0,RAI,0,8h5h3h
7.15188,0.49678,8.74802,0.50322,0.8725134925,1.053580974,X,0.33503,R5.45,0.17706,R10.9,0.48791,R21.45,0,RAI,0,8h5h3d
7.19965,0.49732,8.70015,0.50268,0.8773876296,1.048941247,X,0.34207,R5.45,0.27551,R10.9,0.38242,R21.45,0,RAI,0,8h5d3h
7.22392,0.49787,8.6759,0.50213,0.8793727819,1.047163441,X,0.34955,R5.45,0.28105,R10.9,0.3694,R21.45,0,RAI,0,8d5h3h
6.99908,0.49749,8.9004,0.50251,0.8526536959,1.073447652,X,0.33535,R5.45,0.01524,R10.9,0.64941,R21.45,0,RAI,0,8h5d3c
7.41425,0.5008,8.48579,0.4992,0.8972613148,1.030229031,X,0.6708,R5.45,0.32438,R10.9,0.00482,R21.45,0,RAI,0,8h5h4h
8.31686,0.5131,7.58324,0.4869,0.9823662166,0.9439110768,X,0.86858,R5.45,0.1236,R10.9,0.00783,R21.45,0,RAI,0,8h5h4d
8.32949,0.51351,7.57049,0.48649,0.9830725187,0.9431181692,X,0.88023,R5.45,0.11238,R10.9,0.00738,R21.45,0,RAI,0,8h5d4h
8.39792,0.51564,7.50201,0.48436,0.9870545486,0.9386969525,X,0.9252,R5.45,0.06705,R10.9,0.00775,R21.45,0,RAI,0,8d5h4h
8.56089,0.51476,7.33911,0.48524,1.007929545,0.9166485201,X,0.80404,R5.45,0.15283,R10.9,0.04313,R21.45,0,RAI,0,8h5d4c
6.31265,0.47319,9.58735,0.52681,0.8085226929,1.102962205,X,0.12374,R5.45,0.46505,R10.9,0.41121,R21.45,0,RAI,0,8h5h5d
5.94043,0.47166,9.95935,0.52834,0.7633169648,1.142440413,X,0.06305,R5.45,0.51124,R10.9,0.42571,R21.45,0,RAI,0,8h5d5c
7.00608,0.48959,8.89391,0.51041,0.8672785956,1.056062502,X,0.5751,R5.45,0.42117,R10.9,0.00373,R21.45,0,RAI,0,8h6h2h
7.35573,0.49764,8.54417,0.50236,0.8958319455,1.030791707,X,0.4271,R5.45,0.5615,R10.9,0.0114,R21.45,0,RAI,0,8h6d2h
7.37746,0.4977,8.52269,0.5023,0.8983700681,1.028322976,X,0.41826,R5.45,0.55144,R10.9,0.03029,R21.45,0,RAI,0,8h6h2d
7.36776,0.49794,8.53238,0.50206,0.8967564699,1.029984364,X,0.43561,R5.45,0.55373,R10.9,0.01065,R21.45,0,RAI,0,8d6h2h
7.18216,0.49697,8.71784,0.50303,0.8758726283,1.05034282,X,0.36561,R5.45,0.09438,R10.9,0.54001,R21.45,0,RAI,0,8h6d2c
6.89278,0.48849,9.00725,0.51151,0.8551746082,1.067220414,X,0.52334,R5.45,0.47248,R10.9,0.00419,R21.45,0,RAI,0,8h6h3h
7.34802,0.49872,8.55224,0.50128,0.8929550826,1.033988167,X,0.40026,R5.45,0.58055,R10.9,0.01919,R21.45,0,RAI,0,8d6h3h
7.3294,0.49838,8.57091,0.50162,0.891299931,1.035543088,X,0.39267,R5.45,0.58646,R10.9,0.02087,R21.45,0,RAI,0,8h6d3h
7.38458,0.49896,8.51533,0.50104,0.8969663333,1.030018848,X,0.40061,R5.45,0.55438,R10.9,0.04501,R21.45,0,RAI,0,8h6h3d
7.18441,0.49847,8.71557,0.50153,0.8735105148,1.053209977,X,0.36105,R5.45,0.07042,R10.9,0.56853,R21.45,0,RAI,0,8h6d3c
7.11534,0.49414,8.78537,0.50586,0.8726934515,1.052557406,X,0.5876,R5.45,0.40755,R10.9,0.00485,R21.45,0,RAI,0,8h6h4h
7.75982,0.50606,8.1402,0.49394,0.9293208638,0.9987962875,X,0.57986,R5.45,0.39757,R10.9,0.02257,R21.45,0,RAI,0,8d6h4h
7.7981,0.5064,8.10143,0.4936,0.9332782998,0.9947239528,X,0.58953,R5.45,0.39013,R10.9,0.02034,R21.45,0,RAI,0,8h6h4d
7.75565,0.50571,8.14437,0.49429,0.9294643001,0.9986004013,X,0.57019,R5.45,0.40835,R10.9,0.02146,R21.45,0,RAI,0,8h6d4h
7.75023,0.50621,8.15,0.49379,0.9278972602,1.000302497,X,0.48794,R5.45,0.01622,R10.9,0.49584,R21.45,0,RAI,0,8h6d4c
7.338,0.50039,8.56202,0.49961,0.888761302,1.03863076,X,0.64337,R5.45,0.35358,R10.9,0.00305,R21.45,0,RAI,0,8h6h5h
8.04103,0.51208,7.85901,0.48792,0.9516777343,0.976192128,X,0.76136,R5.45,0.23429,R10.9,0.00435,R21.45,0,RAI,0,8h6d5h
8.09415,0.5133,7.80579,0.4867,0.9556877441,0.9720118763,X,0.79051,R5.45,0.20769,R10.9,0.0018,R21.45,0,RAI,0,8h6h5d
8.11079,0.5139,7.78938,0.4861,0.9565344675,0.9711657113,X,0.80771,R5.45,0.18791,R10.9,0.00438,R21.45,0,RAI,0,8d6h5h
8.19778,0.51353,7.70223,0.48647,0.9674899523,0.9595695592,X,0.67214,R5.45,0.30904,R10.9,0.01882,R21.45,0,RAI,0,8h6d5c
6.37763,0.47102,9.52262,0.52898,0.8206085383,1.09102136,X,0.08934,R5.45,0.7363,R10.9,0.17435,R21.45,0,RAI,0,8h6h6d
5.7687,0.46742,10.1309,0.53258,0.7479743709,1.152863593,X,0.01599,R5.45,0.64435,R10.9,0.33967,R21.45,0,RAI,0,8h6d6c
6.93502,0.48728,8.96469,0.51272,0.8625517792,1.059671107,X,0.5479,R5.45,0.44926,R10.9,0.00283,R21.45,0,RAI,0,8h7h2h
7.11551,0.49292,8.78419,0.50708,0.8748742588,1.049883929,X,0.38862,R5.45,0.59814,R10.9,0.01324,R21.45,0,RAI,0,8d7h2h
7.18145,0.49353,8.71861,0.50647,0.8818904275,1.043300825,X,0.39139,R5.45,0.59883,R10.9,0.00978,R21.45,0,RAI,0,8h7h2d
7.09235,0.49239,8.80744,0.50761,0.8729653088,1.051563614,X,0.37378,R5.45,0.61282,R10.9,0.01341,R21.45,0,RAI,0,8h7d2h
6.87543,0.49147,9.02449,0.50853,0.8478497692,1.075529049,X,0.2841,R5.45,0.23259,R10.9,0.48331,R21.45,0,RAI,0,8h7d2c
6.82223,0.48613,9.07791,0.51387,0.8505306754,1.070652866,X,0.49719,R5.45,0.5015,R10.9,0.00132,R21.45,0,RAI,0,8h7h3h
7.09691,0.49365,8.80348,0.50635,0.8712970056,1.053706471,X,0.35659,R5.45,0.63373,R10.9,0.00968,R21.45,0,RAI,0,8d7h3h
7.06225,0.49305,8.83799,0.50695,0.8680968502,1.056584917,X,0.34129,R5.45,0.64885,R10.9,0.00986,R21.45,0,RAI,0,8h7d3h
7.18799,0.49471,8.71191,0.50529,0.8805881637,1.04493378,X,0.37203,R5.45,0.61826,R10.9,0.00972,R21.45,0,RAI,0,8h7h3d
6.87819,0.49288,9.02176,0.50712,0.8457637024,1.078193166,X,0.27728,R5.45,0.22045,R10.9,0.50227,R21.45,0,RAI,0,8h7d3c
7.27516,0.49839,8.62463,0.50161,0.8846862648,1.042054318,X,0.62247,R5.45,0.37401,R10.9,0.00352,R21.45,0,RAI,0,8h7h4h
7.93682,0.50921,7.9634,0.49079,0.9446385671,0.9833743288,X,0.77096,R5.45,0.22131,R10.9,0.00773,R21.45,0,RAI,0,8h7d4h
7.95743,0.50982,7.94246,0.49018,0.9459583631,0.9820091186,X,0.77777,R5.45,0.21333,R10.9,0.0089,R21.45,0,RAI,0,8d7h4h
8.01815,0.51086,7.88189,0.48914,0.9512361121,0.9765921583,X,0.80979,R5.45,0.18339,R10.9,0.00682,R21.45,0,RAI,0,8h7h4d
8.09475,0.51039,7.80531,0.48961,0.9612079965,0.966175303,X,0.69337,R5.45,0.20785,R10.9,0.09878,R21.45,0,RAI,0,8h7d4c
7.11977,0.49626,8.77997,0.50374,0.8695063599,1.056337378,X,0.56292,R5.45,0.43525,R10.9,0.00183,R21.45,0,RAI,0,8h7h5h
7.68196,0.5075,8.21818,0.4925,0.9173859041,1.01131267,X,0.59199,R5.45,0.39998,R10.9,0.00804,R21.45,0,RAI,0,8h7d5h
7.70534,0.50811,8.19483,0.49189,0.9190732511,1.009689863,X,0.6063,R5.45,0.38525,R10.9,0.00845,R21.45,0,RAI,0,8d7h5h
7.7975,0.50967,8.10235,0.49033,0.9272190788,1.001471496,X,0.6491,R5.45,0.34612,R10.9,0.00478,R21.45,0,RAI,0,8h7h5d
7.7716,0.50895,8.12837,0.49105,0.9254466082,1.003214534,X,0.50437,R5.45,0.34551,R10.9,0.15012,R21.45,0,RAI,0,8h7d5c
7.63168,0.50923,8.26822,0.49077,0.9082851467,1.021057169,X,0.75223,R5.45,0.24479,R10.9,0.00298,R21.45,0,RAI,0,8h7h6h
8.17999,0.52007,7.72003,0.47993,0.9532504141,0.974893386,X,0.91782,R5.45,0.07711,R10.9,0.00508,R21.45,0,RAI,0,8h7d6h
8.22447,0.52136,7.6756,0.47864,0.9560625186,0.9718951437,X,0.93057,R5.45,0.06472,R10.9,0.00471,R21.45,0,RAI,0,8d7h6h
8.22121,0.5211,7.6788,0.4789,0.9561603099,0.9717724758,X,0.92894,R5.45,0.06605,R10.9,0.00501,R21.45,0,RAI,0,8h7h6d
8.3559,0.52138,7.54412,0.47862,0.9713033935,0.9552868473,X,0.95686,R5.45,0.03959,R10.9,0.00355,R21.45,0,RAI,0,8h7d6c
6.18458,0.46646,9.71585,0.53354,0.8035480632,1.103646165,X,0.03242,R5.45,0.8423,R10.9,0.12527,R21.45,0,RAI,0,8h7h7d
5.41143,0.46157,10.4891,0.53843,0.7105432571,1.180662747,X,0.00095,R5.45,0.56333,R10.9,0.43573,R21.45,0,RAI,0,8h7d7c
6.46347,0.47358,9.43654,0.52642,0.8271579272,1.086416734,X,0.18496,R5.45,0.5066,R10.9,0.30845,R21.45,0,RAI,0,8h8d2h
5.89498,0.46925,10.0049,0.53075,0.7613671119,1.142453176,X,0.12004,R5.45,0.4385,R10.9,0.44146,R21.45,0,RAI,0,8d8c2h
6.38988,0.47133,9.50999,0.52867,0.8216440204,1.090213177,X,0.16453,R5.45,0.51213,R10.9,0.32334,R21.45,0,RAI,0,8h8d3h
5.87313,0.46759,10.0274,0.53241,0.7612379651,1.141453361,X,0.10007,R5.45,0.49191,R10.9,0.40802,R21.45,0,RAI,0,8d8c3h
6.72658,0.47701,9.1732,0.52299,0.8546393448,1.063025118,X,0.22034,R5.45,0.41362,R10.9,0.36604,R21.45,0,RAI,0,8h8d4h
6.25875,0.47398,9.64137,0.52602,0.8002830749,1.110842657,X,0.17358,R5.45,0.3208,R10.9,0.50562,R21.45,0,RAI,0,8d8c4h
6.69096,0.47744,9.20903,0.52256,0.8493480299,1.068055418,X,0.1718,R5.45,0.56364,R10.9,0.26456,R21.45,0,RAI,0,8h8d5h
6.29637,0.47552,9.60344,0.52448,0.8024860611,1.109721439,X,0.11776,R5.45,0.54412,R10.9,0.33812,R21.45,0,RAI,0,8d8c5h
6.71717,0.47468,9.18312,0.52532,0.857632915,1.059454657,X,0.14758,R5.45,0.81797,R10.9,0.03444,R21.45,0,RAI,0,8h8d6h
6.12927,0.47087,9.77041,0.52913,0.7889033556,1.119093711,X,0.05787,R5.45,0.65311,R10.9,0.28902,R21.45,0,RAI,0,8d8c6h
6.53543,0.46986,9.36447,0.53014,0.8429887082,1.070554243,X,0.11607,R5.45,0.86309,R10.9,0.02084,R21.45,0,RAI,0,8h8d7h
5.8225,0.46478,10.0773,0.53522,0.7592383485,1.141114345,X,0.00697,R5.45,0.64387,R10.9,0.34916,R21.45,0,RAI,0,8d8c7h
2.83435,0.44559,13.0662,0.55441,0.3855086482,1.42834678,X,0,R5.45,0.96292,R10.9,0.03708,R21.45,0,RAI,0,8h8d8c
4.76063,0.45204,11.1399,0.54796,0.6382688404,1.232108303,X,0.03272,R5.45,0.37215,R10.9,0.59513,R21.45,0,RAI,0,9h2h2d
4.10129,0.44708,11.7986,0.55292,0.5559699642,1.293250872,X,0.00234,R5.45,0.32613,R10.9,0.67153,R21.45,0,RAI,0,9h2d2c
6.71972,0.47441,9.18077,0.52559,0.8584468137,1.058639425,X,0.52971,R5.45,0.47027,R10.9,0.00001,R21.45,0,RAI,0,9h3h2h
6.81287,0.47618,9.08712,0.52382,0.8671116485,1.051381327,X,0.24305,R5.45,0.4853,R10.9,0.27165,R21.45,0,RAI,0,9h3d2h
6.7693,0.47565,9.13061,0.52435,0.8625262153,1.055345369,X,0.23346,R5.45,0.4734,R10.9,0.29314,R21.45,0,RAI,0,9h3h2d
6.85436,0.47691,9.04582,0.52309,0.8710569461,1.048063477,X,0.24964,R5.45,0.70312,R10.9,0.04724,R21.45,0,RAI,0,9d3h2h
6.44891,0.4729,9.45135,0.5271,0.8264813745,1.086718032,X,0.23003,R5.45,0.17073,R10.9,0.59925,R21.45,0,RAI,0,9h3d2c
5.02206,0.45194,10.8779,0.54806,0.6734683093,1.202909671,X,0.04048,R5.45,0.43461,R10.9,0.52491,R21.45,0,RAI,0,9h3h3d
4.44362,0.44747,11.4567,0.55253,0.6018510958,1.256661283,X,0.0033,R5.45,0.38471,R10.9,0.61199,R21.45,0,RAI,0,9h3d3c
6.7786,0.47624,9.12159,0.52376,0.8626412055,1.055490289,X,0.54993,R5.45,0.44754,R10.9,0.00253,R21.45,0,RAI,0,9h4h2h
6.94731,0.47831,8.95274,0.52169,0.8802849592,1.040062632,X,0.26469,R5.45,0.47929,R10.9,0.25602,R21.45,0,RAI,0,9h4h2d
7.00449,0.47899,8.8954,0.52101,0.8862701715,1.034750146,X,0.28017,R5.45,0.54966,R10.9,0.17017,R21.45,0,RAI,0,9h4d2h
7.02349,0.47959,8.8768,0.52041,0.8875624155,1.03377693,X,0.27842,R5.45,0.69415,R10.9,0.02742,R21.45,0,RAI,0,9d4h2h
6.68926,0.47579,9.21091,0.52421,0.8520769719,1.064910981,X,0.26354,R5.45,0.1417,R10.9,0.59476,R21.45,0,RAI,0,9h4d2c
6.71505,0.47753,9.18453,0.52247,0.8522453844,1.06539744,X,0.52216,R5.45,0.47543,R10.9,0.00241,R21.45,0,RAI,0,9h4h3h
7.11768,0.48368,8.78241,0.51632,0.8918593721,1.030886394,X,0.29438,R5.45,0.59278,R10.9,0.11284,R21.45,0,RAI,0,9d4h3h
7.06331,0.48292,8.83642,0.51708,0.8864395982,1.035701633,X,0.28689,R5.45,0.38429,R10.9,0.32882,R21.45,0,RAI,0,9h4h3d
7.08315,0.48303,8.81676,0.51697,0.8887270364,1.033617263,X,0.29391,R5.45,0.43677,R10.9,0.26932,R21.45,0,RAI,0,9h4d3h
6.83534,0.48096,9.06484,0.51904,0.8613253115,1.058462303,X,0.27562,R5.45,0.1036,R10.9,0.62078,R21.45,0,RAI,0,9h4d3c
5.56279,0.45237,10.3375,0.54763,0.7452722148,1.144050414,X,0.01219,R5.45,0.66967,R10.9,0.31815,R21.45,0,RAI,0,9h4h4d
5.06346,0.448,10.8369,0.552,0.6849918448,1.189824336,X,0.00015,R5.45,0.57005,R10.9,0.4298,R21.45,0,RAI,0,9h4d4c
6.73789,0.47948,9.16254,0.52052,0.8516662988,1.066828385,X,0.5038,R5.45,0.49551,R10.9,0.00068,R21.45,0,RAI,0,9h5h2h
7.08241,0.48574,8.81764,0.51426,0.8836763615,1.039167831,X,0.28504,R5.45,0.41517,R10.9,0.29979,R21.45,0,RAI,0,9h5d2h
6.98424,0.48451,8.91613,0.51549,0.8736399086,1.048267714,X,0.26303,R5.45,0.3305,R10.9,0.40646,R21.45,0,RAI,0,9h5h2d
7.07282,0.48569,8.82708,0.51431,0.8825707158,1.040179132,X,0.27534,R5.45,0.53917,R10.9,0.18549,R21.45,0,RAI,0,9d5h2h
6.75982,0.4834,9.14017,0.5166,0.8475094549,1.07229905,X,0.26883,R5.45,0.05653,R10.9,0.67464,R21.45,0,RAI,0,9h5d2c
6.65548,0.47971,9.24446,0.52029,0.8408463614,1.076842321,X,0.47043,R5.45,0.52629,R10.9,0.00329,R21.45,0,RAI,0,9h5h3h
7.13313,0.4883,8.76719,0.5117,0.8853387618,1.038391389,X,0.29683,R5.45,0.36495,R10.9,0.33821,R21.45,0,RAI,0,9h5d3h
7.07774,0.48764,8.82243,0.51236,0.8796529342,1.043587967,X,0.28078,R5.45,0.29584,R10.9,0.42338,R21.45,0,RAI,0,9h5h3d
7.13117,0.4883,8.7689,0.5117,0.8850954591,1.038593915,X,0.28994,R5.45,0.47643,R10.9,0.23363,R21.45,0,RAI,0,9d5h3h
6.88274,0.48692,9.0172,0.51308,0.8566823289,1.065130189,X,0.28477,R5.45,0.02985,R10.9,0.68538,R21.45,0,RAI,0,9h5d3c
6.90834,0.4843,8.99191,0.5157,0.8645205082,1.056746674,X,0.57361,R5.45,0.42562,R10.9,0.00077,R21.45,0,RAI,0,9h5h4h
7.5193,0.49082,8.3805,0.50918,0.9284771591,0.9975039708,X,0.38491,R5.45,0.47343,R10.9,0.14166,R21.45,0,RAI,0,9h5h4d
7.64393,0.49321,8.25575,0.50679,0.9392925807,0.9872895761,X,0.46213,R5.45,0.52427,R10.9,0.0136,R21.45,0,RAI,0,9d5h4h
7.54126,0.4913,8.35898,0.5087,0.9302789714,0.9958813568,X,0.4011,R5.45,0.49503,R10.9,0.10387,R21.45,0,RAI,0,9h5d4h
7.41138,0.48994,8.48856,0.51006,0.9167950065,1.008622814,X,0.3446,R5.45,0.05989,R10.9,0.5955,R21.45,0,RAI,0,9h5d4c
6.00823,0.46006,9.89223,0.53994,0.7914949439,1.110362436,X,0.01495,R5.45,0.74691,R10.9,0.23814,R21.45,0,RAI,0,9h5h5d
5.5762,0.45692,10.3238,0.54308,0.7396295132,1.152108922,X,0.00305,R5.45,0.59624,R10.9,0.40071,R21.45,0,RAI,0,9h5d5c
6.81451,0.48174,9.08542,0.51826,0.8573101672,1.062461876,X,0.54786,R5.45,0.44876,R10.9,0.00338,R21.45,0,RAI,0,9h6h2h
7.20632,0.48887,8.69376,0.51113,0.8933799572,1.030842576,X,0.33371,R5.45,0.65224,R10.9,0.01405,R21.45,0,RAI,0,9d6h2h
7.15366,0.48767,8.74637,0.51233,0.8890338482,1.034651599,X,0.30355,R5.45,0.51075,R10.9,0.1857,R21.45,0,RAI,0,9h6h2d
7.23147,0.48913,8.66866,0.51087,0.8960213528,1.028389539,X,0.34002,R5.45,0.62929,R10.9,0.03069,R21.45,0,RAI,0,9h6d2h
6.99589,0.48718,8.9043,0.51282,0.8703012163,1.052327374,X,0.2825,R5.45,0.15321,R10.9,0.56429,R21.45,0,RAI,0,9h6d2c
6.73741,0.48248,9.16266,0.51752,0.8463105037,1.073026539,X,0.50747,R5.45,0.48884,R10.9,0.00369,R21.45,0,RAI,0,9h6h3h
7.27758,0.49225,8.62239,0.50775,0.8960191885,1.029185828,X,0.33867,R5.45,0.64728,R10.9,0.01405,R21.45,0,RAI,0,9d6h3h
7.25495,0.49158,8.64532,0.50842,0.8944504125,1.030562908,X,0.31963,R5.45,0.46296,R10.9,0.21741,R21.45,0,RAI,0,9h6h3d
7.29919,0.49248,8.60103,0.50752,0.8982601231,1.027101486,X,0.34218,R5.45,0.57397,R10.9,0.08385,R21.45,0,RAI,0,9h6d3h
7.11685,0.49158,8.78342,0.50842,0.8774242809,1.04702504,X,0.30481,R5.45,0.09401,R10.9,0.60118,R21.45,0,RAI,0,9h6d3c
6.76068,0.48322,9.13932,0.51678,0.8479330006,1.071825892,X,0.52163,R5.45,0.47497,R10.9,0.0034,R21.45,0,RAI,0,9h6h4h
7.38622,0.49397,8.51401,0.50603,0.9062284948,1.019703592,X,0.37311,R5.45,0.61736,R10.9,0.00953,R21.45,0,RAI,0,9d6h4h
7.37817,0.49344,8.52213,0.50656,0.9062131505,1.019608141,X,0.35962,R5.45,0.54105,R10.9,0.09933,R21.45,0,RAI,0,9h6h4d
7.40451,0.49417,8.49552,0.50583,0.9081048504,1.017891363,X,0.37481,R5.45,0.58788,R10.9,0.03731,R21.45,0,RAI,0,9h6d4h
7.26086,0.49342,8.63911,0.50658,0.8918408554,1.033563121,X,0.32521,R5.45,0.11344,R10.9,0.56135,R21.45,0,RAI,0,9h6d4c
7.20172,0.49383,8.69836,0.50617,0.8838424099,1.041494728,X,0.66188,R5.45,0.33362,R10.9,0.0045,R21.45,0,RAI,0,9h6h5h
8.09568,0.50692,7.80428,0.49308,0.9678988921,0.9592493394,X,0.84758,R5.45,0.15081,R10.9,0.00161,R21.45,0,RAI,0,9d6h5h
8.06486,0.50556,7.8353,0.49444,0.966807962,0.9604131442,X,0.8243,R5.45,0.17505,R10.9,0.00065,R21.45,0,RAI,0,9h6d5h
8.06713,0.50554,7.83301,0.49446,0.9671182542,0.9600936446,X,0.83041,R5.45,0.16833,R10.9,0.00126,R21.45,0,RAI,0,9h6h5d
8.23726,0.50625,7.66265,0.49375,0.9861290807,0.9405631013,X,0.68095,R5.45,0.30509,R10.9,0.01396,R21.45,0,RAI,0,9h6d5c
6.22552,0.46208,9.67431,0.53792,0.8165344725,1.089979558,X,0.03176,R5.45,0.87972,R10.9,0.08852,R21.45,0,RAI,0,9h6h6d
5.84682,0.45937,10.0531,0.54063,0.7713884879,1.126978168,X,0.00327,R5.45,0.74689,R10.9,0.24984,R21.45,0,RAI,0,9h6d6c
6.75307,0.47899,9.14661,0.52101,0.8544582811,1.063971968,X,0.53975,R5.45,0.45717,R10.9,0.00307,R21.45,0,RAI,0,9h7h2h
6.96426,0.48277,8.93594,0.51723,0.874280451,1.047062497,X,0.27903,R5.45,0.70517,R10.9,0.0158,R21.45,0,RAI,0,9h7d2h
6.95828,0.4828,8.94188,0.5172,0.8734754321,1.0478193,X,0.28377,R5.45,0.70743,R10.9,0.0088,R21.45,0,RAI,0,9d7h2h
6.97196,0.48261,8.92735,0.51739,0.8755372776,1.045732435,X,0.26368,R5.45,0.71295,R10.9,0.02336,R21.45,0,RAI,0,9h7h2d
6.7236,0.48049,9.17659,0.51951,0.8480736425,1.070541469,X,0.1987,R5.45,0.37961,R10.9,0.42168,R21.45,0,RAI,0,9h7d2c
6.69928,0.48089,9.20097,0.51911,0.8443031707,1.074212597,X,0.50108,R5.45,0.49522,R10.9,0.00369,R21.45,0,RAI,0,9h7h3h
7.11876,0.48809,8.78135,0.51191,0.8839353379,1.039641766,X,0.28445,R5.45,0.68481,R10.9,0.03032,R21.45,0.00041,RAI,0,9h7h3d
7.07186,0.4877,8.82842,0.5123,0.8788139811,1.044418746,X,0.28428,R5.45,0.70073,R10.9,0.01498,R21.45,0,RAI,0,9h7d3h
7.0728,0.48777,8.82716,0.51223,0.8788046885,1.044412488,X,0.29307,R5.45,0.69701,R10.9,0.00992,R21.45,0,RAI,0,9d7h3h
6.87774,0.48664,9.02233,0.51336,0.8565525156,1.065154806,X,0.21258,R5.45,0.29095,R10.9,0.49647,R21.45,0,RAI,0,9h7d3c
6.75584,0.48267,9.14424,0.51733,0.8482914416,1.071262823,X,0.52547,R5.45,0.47206,R10.9,0.00247,R21.45,0,RAI,0,9h7h4h
7.2688,0.49093,8.63097,0.50907,0.8973444853,1.027538673,X,0.35692,R5.45,0.63502,R10.9,0.00806,R21.45,0,RAI,0,9d7h4h
7.25942,0.4908,8.64023,0.5092,0.8964238988,1.028378511,X,0.3423,R5.45,0.64835,R10.9,0.00934,R21.45,0,RAI,0,9h7d4h
7.31888,0.49137,8.58133,0.50863,0.9027179041,1.022512724,X,0.36294,R5.45,0.62789,R10.9,0.00917,R21.45,0,RAI,0,9h7h4d
7.14828,0.49007,8.75137,0.50993,0.8840147582,1.04011545,X,0.24669,R5.45,0.3489,R10.9,0.40442,R21.45,0,RAI,0,9h7d4c
